content  playCount     name
                              这盗墓还光明正大的，不应该偷偷摸摸的嘛          0  墓王之王寒铁斗
                                       这是神功吗 这是毒功          0  墓王之王寒铁斗
                             刑史都在第三次层了两招被打死 这么菜的吗          0  墓王之王寒铁斗
                                       美。。。！！！！！！          0  墓王之王寒铁斗
                                       小师妹真的太美了😍          0  墓王之王寒铁斗
                         看了好几集看不明白说什么？就说这四人打情骂俏吗？          0  墓王之王寒铁斗
                                     好看，，，，，，，，，，          0  墓王之王寒铁斗
                         这太子的公公不是，，，怎么还有喉结，没割干净？啊          0  墓王之王寒铁斗
                                           终于等到你了          0  墓王之王寒铁斗
                                       音乐是什么求。。。。          0  墓王之王寒铁斗
                                    编剧脑袋有病 剧情狗屁不通          0  墓王之王寒铁斗
                                     光头和尚和白头发啥关系啊          0  墓王之王寒铁斗
                                      好血腥好暴力啊，我怕怕          0  墓王之王寒铁斗
                                      卑微到尘埃里开出一朵花          0  墓王之王寒铁斗
                                    好喜欢（千意雪）哦，好漂亮          0  墓王之王寒铁斗
                                    动画都有完美结果，感情好，          0  墓王之王寒铁斗
                                     水瑶的爷爷太可爱了，哈哈          0  墓王之王寒铁斗
  8图8up2,/1//=//1/1/144=141( •̀∀•́ )53699933665*5          0  墓王之王寒铁斗
                                  为什么3都能看完了，2还才一集          0  墓王之王寒铁斗
                                  我也希望出第四第五季，肯定追。          0  墓王之王寒铁斗
                                   不知道为什么突然很不喜欢满风          0  墓王之王寒铁斗
                 完美的画风 完美的人物刻画 完美的剧情场景 我已是国漫的忠实粉丝          0  墓王之王寒铁斗
                                  还是林水瑶好看，千落太冷静了。          0  墓王之王寒铁斗
                                   郑爽的声音这公主好像。。。。          0  墓王之王寒铁斗
                                  DJSNNSNSSNJSJSS          0  墓王之王寒铁斗
                           dnsjsjnssnnsnsnsnssjsj          0  墓王之王寒铁斗
                             djdjdjssnsjsnsnsnnss          0  墓王之王寒铁斗
         男女主别有改动，那些说配角比主角好看的，我只想说，各有各的好看之处。我觉得都很好          0  墓王之王寒铁斗
                              真人的肯定不追，漫画好看，支持漫画的人          0  墓王之王寒铁斗
  女主千落水瑶很好看，其她也很好看。两个男主也很好看，其他也行。但是男女主别有改动，不然肯定不追          0  墓王之王寒铁斗
                            现在国漫制作越来越好了，挺国漫[呲牙]加油          0  墓王之王寒铁斗
                            很好看很有情感色彩的一部国漫，大赞[微笑]          0  墓王之王寒铁斗
                           默默的等吧，更完在一次看，不然一集一集没意思          0  墓王之王寒铁斗
                                         斗破苍穹也很好看          0  墓王之王寒铁斗
                       有没有觉得沐雪离像王者荣耀里的露娜，紫霞仙子的皮肤，          0  墓王之王寒铁斗
                                    千落，一定不要丢下满风啊！          0  墓王之王寒铁斗
                                    太好看了，终于等到第二季了          0  墓王之王寒铁斗
                                    已经是国产动画的良心之作了          0  墓王之王寒铁斗
   看过最牛逼的动漫，不差十六年前的日本动漫犬夜叉，主要是说话时的嘴型很形象，谢谢所有工作人员。          0  墓王之王寒铁斗
                            看了几十集了\n还是接受不了满凤那张脸孔。          0  墓王之王寒铁斗
                                    哇塞，金刚狼啊。。楼满风！          0  墓王之王寒铁斗
                                          满风千万别出家          0  墓王之王寒铁斗
                                          特别喜欢很好看          0  墓王之王寒铁斗
                                      就喜欢这种中国风的国漫          0  墓王之王寒铁斗
                                 听公主的声音容易出戏！这不楚乔么          0  墓王之王寒铁斗
                                   满风比第一季更男性点了，哈哈          0  墓王之王寒铁斗
                                   还不更新，都不用看了[抓狂]          0  墓王之王寒铁斗
                                        每周什么时候更新？          0  墓王之王寒铁斗
                                             太好看了          0  墓王之王寒铁斗
                              好看，喜欢这部剧，时间也可以爱时秋哥哥          0  墓王之王寒铁斗
                              满风啊，你伤心，身边人也在关心你啊！！          0  墓王之王寒铁斗
                              ，上一季的墓王之王完了吗咋第二季开始了          0  墓王之王寒铁斗
                            #参与活动#望这部动漫顺顺利利，越做越火!          0  墓王之王寒铁斗
                              挺好看，比不良人好看，有虐有感动，哭了          0  墓王之王寒铁斗
                                 看了第一部，现在又开始看第二部了          0  墓王之王寒铁斗
                                 为什么没有更新啊，我苦等了三小时          0  墓王之王寒铁斗
                           怎么林水瑶的美瞳变了 感觉没有第一季的好看了          0  墓王之王寒铁斗
                                       慕容烨配不上樱雪公主          0  墓王之王寒铁斗
其实我觉着这部动漫还不错，比少年锦衣卫好看多啦。我原来都不看动漫片的。因为中国动漫太难看了！...          0  墓王之王寒铁斗
          #参与活动#第二部比第一部更精彩，内容也比第一部丰富，这是我看过的最好的动漫。          0  墓王之王寒铁斗
          #参与活动#第二部比第一部更精彩，内容也比第一部丰富，这是我看过的最好的动漫。          0  墓王之王寒铁斗
                                  这部动漫太好看了，我一直在追剧          0  墓王之王寒铁斗
                                  说实话比第一部镜头处理好多了。          0  墓王之王寒铁斗
                                        ,这画质，真是绝了          0  墓王之王寒铁斗
         #参与活动# 打斗画质简直吊炸天 第二季真的是比第一季的打斗进步不少，加油！！！          0  墓王之王寒铁斗
                                     我满风帅炸了有没有[色]          0  墓王之王寒铁斗
                                     画面太美，越来越好，zv          0  墓王之王寒铁斗
                                  开片就浪费了三分钟，好意思吗。          0  墓王之王寒铁斗
                                         到底谁是主角啊？          0  墓王之王寒铁斗
                                    终于有2季了，我等的好苦呀          0  墓王之王寒铁斗
                                  国漫中最喜欢的[强][强]支持          0  墓王之王寒铁斗
                                    挺好看的~！祝愿会更火下去          0  墓王之王寒铁斗
                                            这个很好7          0  墓王之王寒铁斗
                                画风真美 真的诚意之作 喜欢骆时秋          0  墓王之王寒铁斗
                                          可怜的满风夫妇          0  墓王之王寒铁斗
                              就审美来说 第二季人物更真实五官更美。          0  墓王之王寒铁斗
                                           千落死了吗？          0  墓王之王寒铁斗
                              千落什么时候救的城主 我怎么没看见这段          0  墓王之王寒铁斗
                                   看过第一部的都知道无可是谁了          0  墓王之王寒铁斗
情节没有新意。人物除了发型与服长的都一样都是网红脸。剧情不紧凑。台词国语啰嗦，沿用了国内言情...          0  墓王之王寒铁斗
                不是说评论送Q币吗，我觉得是假的，我现在评论试试看一下是不是真滴。          0  墓王之王寒铁斗
                           看来动画片的品质大战也是一个江湖！看好国漫！          0  墓王之王寒铁斗
                                        白鸽好肥，怎么吃？          0  墓王之王寒铁斗
                                  好期待结局:好喜欢他她们四个吖          0  墓王之王寒铁斗
                                        支持楼满疯和寒千落          0  墓王之王寒铁斗
                               墓王之王与王者荣耀，我选择王者荣耀。          0  墓王之王寒铁斗
                                        这动漫，真心不错！          0  墓王之王寒铁斗
                                    挺好看的[色][色][色]          0  墓王之王寒铁斗
                         水瑶抚琴的场景出现多次，与剧情关联不大，没有意义          0  墓王之王寒铁斗
                               终于在这个播放器找到寒铁斗了，好激动          0  墓王之王寒铁斗
                                   我说就不能让慕容烨喜欢别人吗          0  墓王之王寒铁斗
                                     第二季比第一季好看太多了          0  墓王之王寒铁斗
                                   唔，千落在第一季真的死了吗？          0  墓王之王寒铁斗
                                     楼满风简直太帅了！！！！          0  墓王之王寒铁斗
                               太喜欢了啊，表白我风落，就是这么给力          0  墓王之王寒铁斗
                                     楼满风比一的时候更帅了！          0  墓王之王寒铁斗
                               卧槽？？？？？楼满风成和尚了？？？？          0  墓王之王寒铁斗
                           卧槽，居然被感动了，[流泪][流泪][流泪]          0  墓王之王寒铁斗
                                         鬼知道我等了多久          0  墓王之王寒铁斗
                                        楼满风！最帅楼满风          0  墓王之王寒铁斗
                                       画面不错，支持国漫！          0  墓王之王寒铁斗
                                       终于等到第二部了……          0  墓王之王寒铁斗
                                       什么时候出第二季啊？          0  墓王之王寒铁斗
                                     期待中国动漫崛起的那一天          0  墓王之王寒铁斗
                                     比电视剧好看多了，超喜欢          0  墓王之王寒铁斗
                                           好好看。。。          0  墓王之王寒铁斗
                                  送……送人头去了！你们这帮坑货          0  墓王之王寒铁斗
                                  贱女人，只会阴招，下集死吧赶紧          0  墓王之王寒铁斗
                                  非常赞，很好看，各种精彩无极限          0  墓王之王寒铁斗
                                  楼满风回来了，落落还可以回来么          0  墓王之王寒铁斗
                                  等了那么久终于等第二季出来了，          0  墓王之王寒铁斗
                                             东华帝君          0  墓王之王寒铁斗
                                             画风好美          0  墓王之王寒铁斗
                                借VIP看一下第二集如果可以联系我          0  墓王之王寒铁斗
                                  现在这画质着实没有前一季的好看          0  墓王之王寒铁斗
                 喜欢，寒千洛的人点赞，我不是骗赞，我只是想看看喜欢，他的人有多少          0  墓王之王寒铁斗
                              他吗的这个剧就没主角 剧情太拖沓 垃圾          0  墓王之王寒铁斗
                                       辣鸡动漫 没有之一啊          0  墓王之王寒铁斗
                                   真怀疑这些天导演都在睡大觉啊          0  墓王之王寒铁斗
                                   希望这一季风落不要在这么虐了          0  墓王之王寒铁斗
                                       好喜欢就是更新太慢了          0  墓王之王寒铁斗
                                       啊啊啊，楼满风好帅！          0  墓王之王寒铁斗
