comment   like                          nick     postTime reply  unlike                                user_url
                                              NaN    2.0                       过去丶已成往事  2017年08月23日   NaN     1.0  http://i.youku.com/i/UMTUwNTkzODM0MA==
                                              舞姐姐    2.0                腾讯用户7049135841  2017年08月21日   NaN     1.0  http://i.youku.com/i/UNDY2NDYxNjk3Ng==
           妖神记 正片5分钟 你还不知足//除开片头片尾也就15分钟，这也叫良心作品？    1.0                     鑫动力汽车养护中心  2017年09月09日   NaN     1.0  http://i.youku.com/i/UMTUzNjk4NTQyNA==
                                             顶！！！    2.0                           月克1  2017年08月20日   NaN     NaN      http://i.youku.com/i/UMjc5MTMwMTI4
                                   我等了十多年的动漫终于出了，    2.0       zmt19931478973244788345  2017年08月19日   NaN     NaN  http://i.youku.com/i/UNDE2NjU0MzA2OA==
                                 画的人物不怎么太好看，别的都可以    2.0                        本店新款更新  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMTU4MTc3NTA5Mg==
                                           原来是国产的    2.0                     10000雨888  2017年08月17日   NaN     NaN  http://i.youku.com/i/UNDE0MzkwMzk0MA==
                                            八神在哪。    2.0          优酷用户1518359340154349  2017年08月13日   NaN     NaN  http://i.youku.com/i/UNDc0OTEyNzI5Ng==
                                           有没有八神庵    2.0                微信用户4643107606  2017年08月13日   (1)     NaN  http://i.youku.com/i/UNDMxMDA3NjEyMA==
                                           怎么没有八神    2.0                有钱就是任性94845615  2017年08月12日   NaN     2.0  http://i.youku.com/i/UMjkzMzM3MDc3Mg==
                                         终于等来拳皇动画    2.0                          遗憾风景  2017年08月12日   NaN     NaN  http://i.youku.com/i/UMTgzMTI4ODIxMg==
                                          没有八神 不看    2.0                         韶艾丝翠得  2017年08月12日   NaN     2.0  http://i.youku.com/i/UNDg0Mzg1MjczMg==
                                  还是以前OVA动画画风还原原著    NaN                    HIGASHILIN  2017年08月30日   NaN     NaN      http://i.youku.com/i/UMjI1MjEyNTk2
                                           中国的啊，唉    2.0                ykapp_a80iz0mi  2017年08月09日   NaN     2.0  http://i.youku.com/i/UMTcyMjQ2NTA5Ng==
                               那么多人等着看，为什么自己不去做啊，    1.0                       喷遍天下负心人  2017年08月17日   NaN     NaN  http://i.youku.com/i/UNDE5NDAyNzE3Mg==
                                   等了近十年！居然这画风！哭了    NaN               优酷手机用户_VlFSQdtA  2017年08月15日   NaN     1.0  http://i.youku.com/i/UMzM1NDU1MTY2NA==
                                     一种啦啦德玛西亚的既视感    NaN                ykapp_2ny19ytv  2017年08月11日   NaN     NaN  http://i.youku.com/i/UMTkwMDUwMzcyNA==
                                    好没个性的人物设定，太烂了    NaN                手机用户_413813621  2017年08月08日   NaN     NaN  http://i.youku.com/i/UMTY1NTI1NDQ4NA==
                            终于来啦终于来啦。。昨晚0.00没发出来。    NaN                    _119523893  2017年08月03日   NaN     NaN  http://i.youku.com/i/UMTgwMzE4OTQwNA==
                                      这跟日漫还真玛德没法比    NaN                          小老虎嘞  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMzEzMDg4NTI5Mg==
                                     国语泰瑞的配音声音好苏啊    NaN                        微弱的傲蕾酱  2018年03月13日   NaN     NaN  http://i.youku.com/i/UNTU4NzcxOTQyMA==
                                     期望值太高了，对白很幼稚    NaN                          牛头犇犇  2017年08月28日   NaN     NaN  http://i.youku.com/i/UNDM0NzY0OTMxNg==
                                     还是显得很僵化，差强人意    NaN                          妖星犹大  2017年08月14日   NaN     1.0  http://i.youku.com/i/UMTcxMjc0MDMwMA==
                                     虾扯蛋呢，日本飘中国风了    NaN                           艺之郡  2017年08月12日   NaN     2.0  http://i.youku.com/i/UNDUxMzE4Mjc3Mg==
                                他妈的，动画片是出来了，老子也老了    NaN          腾讯用户1513698947480967  2018年01月17日   NaN     NaN  http://i.youku.com/i/UNTQ0NzU0NTYwMA==
                             我靠，KOF出动画了？是SNK出的么？！    NaN          优酷用户1472713681968265  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMzk1Nzg1MzIyOA==
                                不是火神的师父吗，怎么成爹了？？？    NaN                        VuV笑匠8  2017年09月19日   (1)     NaN  http://i.youku.com/i/UNDg3Mzg4NjA1Mg==
                               80后的回忆，不过听对话多少有点无语    NaN                淘宝用户5841567846  2018年01月11日   NaN     NaN  http://i.youku.com/i/UNDY5MDA1MjE2OA==
                                    除了人物画风差得一比没别的    NaN                         囧撸大师兄  2017年08月26日   NaN     4.0  http://i.youku.com/i/UMTMwMjExMjkyNA==
                                   这画风实在是感人啊，毁童年了    NaN                         岑嘉嘉嘉嘉  2017年08月19日   NaN     1.0      http://i.youku.com/i/UMTMyNTM0NTI4
                                  我可怜的，草薙京。怎么做毁容了    NaN                        店家你还好吗  2017年08月10日   NaN     NaN  http://i.youku.com/i/UNDE1OTIzNTM1Mg==
                                 这都什么玩意一级级，10分钟哈哈    1.0                           姜大天  2017年08月08日   NaN     NaN  http://i.youku.com/i/UMjk4OTI4NjUyNA==
                                  我有白精 要不要 要多少给多少    NaN          微信用户1469257703974858  2017年08月08日   NaN     NaN  http://i.youku.com/i/UMzgyNDk1MzcxMg==
                                   小草怎么刻画的这么丑 丑爆了    NaN                        沾血的大香蕉  2017年08月03日   NaN     NaN  http://i.youku.com/i/UMTQ5NDcwOTQwMA==
                                 怎么感觉人物有点僵硬，看着怪怪的    NaN                         恶魔的态度  2017年11月13日   NaN     NaN  http://i.youku.com/i/UMjg5ODIwMjUwOA==
                                  我期待这更新很久了，快点更新吧    NaN                         ifven  2018年03月13日   NaN     NaN      http://i.youku.com/i/UNDkyNjkxMDgw
                                还行吧，风格倒是和kof 14一样    1.0                           黑博尔  2017年08月31日   NaN     NaN  http://i.youku.com/i/UMzc0NzgwNTgzNg==
                                       草薙京的建模毁童年啊    NaN                  拳皇97吧内队长请别开枪  2017年08月13日   NaN     NaN  http://i.youku.com/i/UMTM5NDk2OTk0NA==
                                  这动漫我只想说MMP，毁童年。    NaN                         _都怪我咯  2017年08月04日   NaN     1.0  http://i.youku.com/i/UNDI0ODg2MTI1Mg==
                                    看这个就一句，关弹幕保智商    NaN                       _欧阳锋UxU  2017年12月19日   NaN     NaN  http://i.youku.com/i/UNDk4NTIyMDQ2OA==
                                    熊大熊二版拳皇……6666    1.0                  HulkChen2011  2017年09月06日   NaN     NaN      http://i.youku.com/i/UMzI2ODI2MjYw
                                     不是很懂你们死肥宅的世界    NaN               支付宝用户7610072278  2017年10月04日   NaN     NaN  http://i.youku.com/i/UNDY3MTE0NDM3Mg==
                                    他妈的大和你也来个三角脸？    NaN                优酷用户7554162107  2017年09月04日   NaN     3.0  http://i.youku.com/i/UNDM4MjYzODYwNA==
                                     尼玛直接被这片子毁了童年    1.0                         溜达的粮哥  2017年08月06日   NaN     4.0  http://i.youku.com/i/UMzQ0NTQ3Mjk0OA==
                                  可以。 不错 又有一个新番追了    1.0                  为什么取名这么难3333  2017年08月03日   NaN     NaN  http://i.youku.com/i/UMjg5NDY5NjcyMA==
                                        大学毕业论文指导价    NaN                         陈冠鸿AA  2017年09月10日   NaN     2.0  http://i.youku.com/i/UNDc2MzI4NTQ4MA==
                                      夏的我赶紧关了弹屏😂    1.0                   滚滚滚26154722  2017年08月16日   NaN     NaN  http://i.youku.com/i/UMTc0MTUzMDUwOA==
                                          草集京这颜值…    1.0            方凯1485438044396542  2017年08月05日   NaN     NaN  http://i.youku.com/i/UNDM5OTM5NDUyOA==
                                 草薙京说实话有点不如原作好看。。    NaN                          暗影Q月  2017年11月14日   NaN     NaN      http://i.youku.com/i/UNTg2MjUyMjQ0
                                  这画面表情 跟超神学院差不多了    NaN                我忙得狠_356327225  2017年10月14日   NaN     NaN  http://i.youku.com/i/UMTQyNTMwODkwMA==
                                         这里面有草稚京吗    1.0                    lookpeonys  2017年10月13日   NaN     NaN      http://i.youku.com/i/UNDY3NDQ0OTA4
                                      我的八神和大门都一串三    1.0                          破败灬戆  2017年09月21日   NaN     NaN  http://i.youku.com/i/UNTAxMjM0NTYyOA==
                                        画风不像，相差太大    1.0                         豫丶Sea  2017年08月26日   NaN     NaN      http://i.youku.com/i/UMzQxNTIwNzk2
                                都散了散了……是国内龙族动漫做的。    NaN                         无恋の凡尘  2017年08月11日   NaN     NaN      http://i.youku.com/i/UMzMyMzgzNzUy
                                    草薙京期待八神。做得真好。    1.0                        TmT立春o  2017年08月06日   NaN     1.0  http://i.youku.com/i/UNDg3NjcxNzMwMA==
                                     鸡丝想学八极拳，来中国嘛    NaN                        许小嵩959  2017年08月03日   NaN     NaN      http://i.youku.com/i/UNjI4MTM5NjY0
                                       有谁知道片尾曲叫啥的    NaN                       随_心控制欲i  2018年01月06日   NaN     NaN  http://i.youku.com/i/UMjg5MDY1MDkxMg==
                                        这个草稚京好丑，，    NaN                土豆用户_841506418  2017年10月18日   NaN     NaN  http://i.youku.com/i/UMzM2NjAyNTY3Mg==
                                   现在做的是94到96的剧情吧    NaN                         F97yz  2017年11月12日   NaN     NaN  http://i.youku.com/i/UNTI5OTk1MjcxMg==
                                          右下角切换语言    NaN               支付宝用户8660451827  2017年08月21日   NaN     2.0  http://i.youku.com/i/UNDIxODA4NTI5Mg==
                                        感觉脸型没有区分度    NaN                         自胜者强哦  2018年02月13日   NaN     NaN      http://i.youku.com/i/UNTA5NTUyOTI4
                                      这动画好 还带出招表的    1.0                        不低头的青蛙  2017年10月14日   NaN     NaN  http://i.youku.com/i/UMzE2NDkxNzIwMA==
                                    看得我尴尬癌急性发作。。。    1.0                        起破名恁难呢  2017年09月07日   (1)     1.0      http://i.youku.com/i/UNDQ2ODQyMjg=
                                   这画质，童年被毁的感觉！！！    NaN                    想飛79418395  2017年09月02日   NaN     NaN  http://i.youku.com/i/UMTM5NTUwNDUyNA==
                                       我的男神古利查力度呢    NaN                          竹幽深香  2017年08月26日   NaN     NaN  http://i.youku.com/i/UNDMzODEwNjYyMA==
                                      黄金会员的我，孤傲求败    1.0                微信用户6312284614  2017年08月09日   NaN     2.0  http://i.youku.com/i/UNDc2MDM2MzQ2MA==
                                       小草的主题曲好听炸了    1.0                       dimple糖  2017年08月03日   NaN     NaN      http://i.youku.com/i/UNDA2MDExNDYw
                                      还能在第一页留言里面！    NaN                      hyuhalim  2017年08月03日   NaN     NaN      http://i.youku.com/i/UMTM3OTIzNjAw
                                  哇哇，太帅了，就是太短了！！！    NaN                         G_Ge_  2017年08月03日   NaN     NaN  http://i.youku.com/i/UMzAzNTE3MTcxNg==
                                   狗屎一样的玩意，严重侮辱智商    NaN          优酷用户1462363814303641  2017年10月15日   NaN     NaN  http://i.youku.com/i/UMzYyNDQwMjcwMA==
                                  麻烦人物建模还原一点.....    NaN                        大肥周不姓周          7天前   NaN     NaN  http://i.youku.com/i/UMTU0NTg0MjQyNA==
                                   请问明星拦里面的4个是什么鬼    NaN                          姣芳艳莉  2017年09月09日   NaN     NaN  http://i.youku.com/i/UMjk2NjUwNjc4OA==
                                           柴舟崩坏了啊    NaN          微信用户1500744142572830  2017年08月31日   NaN     1.0  http://i.youku.com/i/UNDgzNzA3Mzg2OA==
                                  原来他爹97没参加是因为他妈啊    1.0                      就不告诉你818  2017年08月14日   NaN     NaN  http://i.youku.com/i/UMTc1OTAxMjMwOA==
                                   已经很不错了，过于配音也很好    1.0                         熊哥的忧郁  2017年08月03日   NaN     NaN  http://i.youku.com/i/UMTQ3MTMzODIxNg==
                                       只为两个字而来：拳皇    NaN                       爱撒娇的科帕奇  2017年11月19日   NaN     NaN  http://i.youku.com/i/UNTIxMDE5NzQ3Mg==
                                    为毛没看到大boss卢卡尔    NaN                微信用户8990011252  2017年11月09日   NaN     NaN  http://i.youku.com/i/UNDY5ODA2MTE4NA==
                                       这是大学毕业设计吗？    NaN          优酷用户1463392527666754  2017年10月14日   NaN     NaN  http://i.youku.com/i/UMzY0OTg3NzMzNg==
                                       念ti四声 不是JI    NaN                          啡卖品V  2017年11月14日   NaN     NaN  http://i.youku.com/i/UMTM5ODAwMzM5Ng==
                                      这画风！看得我蛋蛋疼！    1.0                ykapp_rtcg0y17  2017年09月01日   NaN     3.0  http://i.youku.com/i/UMzA0NjIzMzA0NA==
                                    为什么仅供大陆播出？？？？    NaN                          朔风解意  2017年08月12日   NaN     2.0  http://i.youku.com/i/UMTQwNDc0MDM0NA==
                                       又是狗血，最少几百集    NaN                           双彡子  2017年08月12日   (1)     2.0  http://i.youku.com/i/UNDQ1MTI1MDYyOA==
                                      唉，早知道不点开看了。    NaN                        cl7718  2017年08月10日   NaN     NaN      http://i.youku.com/i/UOTA2ODI4ODg=
                                       大门为什么睁不开眼？    NaN          淘宝用户1499355242852475  2017年08月07日   NaN     NaN  http://i.youku.com/i/UNDc4MzQ5ODg5Mg==
                                      拳皇万岁，奔国漫第一。    1.0                        TmT立春o  2017年08月06日   NaN     1.0  http://i.youku.com/i/UNDg3NjcxNzMwMA==
                                        小学爬转墙去打这个    NaN                       kine灬炎帝  2017年08月04日   NaN     NaN  http://i.youku.com/i/UMTU0MzExMDc3Ng==
                                       果断切换日语 有感觉    NaN                         兄贵大只佬  2017年08月04日   NaN     1.0      http://i.youku.com/i/UMjgxNDA2MzY4
                                      我八神要等到96的剧情    NaN              妳の城池莪の荒年74330364  2017年08月03日   NaN     1.0  http://i.youku.com/i/UMjkwNjI3NjE0NA==
                                         轻轻的来默默地走    1.0                如果还有明天68363579  2017年12月30日   NaN     NaN  http://i.youku.com/i/UMTYyNzQwMjA1Mg==
                                   支持一下 勾起很多童年回忆！    NaN                          定期低潮  2017年12月23日   NaN     NaN  http://i.youku.com/i/UMzcwNTAzODg5Mg==
                                    小时候很喜欢，对打很厉害欧    NaN                  后知后觉49300104  2017年12月16日   NaN     NaN  http://i.youku.com/i/UMTM2MzQyNDc4OA==
                                   这特效，跟雷锋的故事有一拼。    NaN                          小丑比克  2017年12月03日   NaN     NaN      http://i.youku.com/i/UMTc3Mjk4Njcy
                                         草稚京有这么丑吗    NaN                 支付宝用户44710655  2017年11月25日   NaN     NaN  http://i.youku.com/i/UMzI5MTkyNTE4NA==
                               绝招是日语的(#ﾟДﾟ)还有上下左右    NaN                         反闻闻自信  2017年11月24日   NaN     NaN  http://i.youku.com/i/UMzI4NzMxMzI3Ng==
                                     安琪丽娜这么快就死了我顶    NaN                      羽同学30859  2017年11月11日   NaN     NaN  http://i.youku.com/i/UNDgyMDA4Mzc1Mg==
                                    配乐不行啊，一点激情都没有    NaN                        良仔的中二病  2017年11月02日   NaN     NaN  http://i.youku.com/i/UMTYwNjc5OTAzNg==
                                     还有王者荣耀里的不知火舞    NaN          优酷用户1467938520765701  2017年11月01日   NaN     NaN  http://i.youku.com/i/UMzc4MzI4Mzg4MA==
                                      至少，比拳皇14画面好    NaN                          司徒弥生  2017年10月26日   NaN     NaN      http://i.youku.com/i/UMTY2MzA4MTQw
                     为什么要3D？为什么要3D？为什么要3D？为什么要3D？    NaN                         我在捞浮游  2017年10月14日   NaN     NaN  http://i.youku.com/i/UMTM3MjYxOTQxNg==
                                我说怎么看着不对劲呢，原来是国产的    NaN          微信用户1463561508703165  2017年10月05日   NaN     NaN  http://i.youku.com/i/UMzY1MzE4NDk1Mg==
                                   细心一看，动漫是国漫的感觉.    NaN                      史蒂文 COOL  2017年09月24日   NaN     NaN  http://i.youku.com/i/UMTM1MDg3ODQ2OA==
                                         那个是娜克露露吗    NaN                        真是无言解说  2017年09月17日   NaN     6.0  http://i.youku.com/i/UMzQzNjU4MjIwOA==
                               小视频也就算了，不好看，配音完全负分    1.0                        Yepgod  2017年09月09日   NaN     NaN      http://i.youku.com/i/UMTQxOTI2OTQ0
                                    画风真心受不了，人物都不像    1.0                优酷用户5320096490  2017年09月04日   NaN     2.0  http://i.youku.com/i/UNDQ5Mjc0ODg2NA==
因为没那个能耐做2D。//我有一点想不通，为什么非要做3d，不是说非要3d才能体现好看，感觉...    NaN                           独煌冰          5天前   NaN     NaN      http://i.youku.com/i/UNDgyMjUxMzYw
                            3分钟片头5分钟片尾 5分钟回忆。。。。。    NaN                        新云州大儒侠  2017年08月14日   NaN     NaN  http://i.youku.com/i/UMTQ3OTM3MTI1Ng==
                                1800年前怎么会有飞机23333    NaN                  孩子脾气79743470  2017年08月14日   NaN     1.0  http://i.youku.com/i/UMzAyNDU5MTg2MA==
                                   时代记忆啊，我们都不在年轻。    1.0                          旧忆长安  2017年08月14日   NaN     NaN      http://i.youku.com/i/UMTE0NzY0NzY4
                                  KOF14赚钱了，都出动漫了…    1.0        那一剑的风情1494581118476369  2017年08月10日   NaN     NaN  http://i.youku.com/i/UNDYyNzY4MzMwNA==
                                        哎，特瑞被画的好丑    1.0          腾讯用户1477733076506350  2017年08月10日   NaN     1.0  http://i.youku.com/i/UNDEwMDA5ODM1Ng==
                              有的看不错了。不喜欢看的麻烦X线 谢谢    1.0                          韵墨离殇  2017年08月09日   NaN     NaN  http://i.youku.com/i/UMzE0OTgxNzg5Mg==
                                        老子何止等了十年？    1.0                优酷用户5841578461  2017年08月09日   NaN     NaN  http://i.youku.com/i/UNDcyMzQ1MDM0MA==
                                    我的挚爱^ω^开森+震惊。    1.0                        TmT立春o  2017年08月06日   NaN     NaN  http://i.youku.com/i/UNDg3NjcxNzMwMA==
                                    一个个真丑，我是来看八神的    NaN                微信用户6650735016  2017年08月04日   NaN     NaN  http://i.youku.com/i/UNDU5MTgxMDI2MA==
                                          发招还带出招表    1.0                          暮云天龙  2018年01月04日   NaN     NaN  http://i.youku.com/i/UMzI0MTU2OTk2NA==
                                            半真半画。    NaN                        yaoyxl          2周前   NaN     NaN      http://i.youku.com/i/UMzE1MzY1NjQ=
                                          怎么声画不同步    NaN                         千里冰封江  2017年10月13日   NaN     NaN      http://i.youku.com/i/UNTUxNDUxNjg=
                                    又毁了一部漫画。哎。不看了    NaN                      Tina麻烦大人  2017年12月13日   NaN     NaN  http://i.youku.com/i/UNDgxMTQ2OTcwOA==
                                          蛇精脸的草之际    NaN                           ih刚  2017年09月29日   NaN     NaN      http://i.youku.com/i/UNDEwNjkzOTI=
                                     这货尼玛你告诉我是草稚？    NaN                  不是本人55649563  2017年12月02日   NaN     NaN  http://i.youku.com/i/UMTQwNjIzMzY1Ng==
                                        预告是假的，没八神    NaN          腾讯用户1522552331544758          1周前   NaN     NaN  http://i.youku.com/i/UNTgwODY2NjIyOA==
                                     人物模型能不能逼真一点？    NaN                     _誰的青春不叛逆_  2017年11月22日   NaN     NaN  http://i.youku.com/i/UNDQ0NzkyMDUzMg==
                                          特瑞画风有点崩    1.0          优酷用户1463449382555812  2017年08月22日   NaN     2.0  http://i.youku.com/i/UMzY1MTEzNDYwNA==
                                  一集太短。 还不如直接2d好了    NaN                           赵万秋  2017年10月23日   NaN     NaN      http://i.youku.com/i/UODcyNTgzODg=
                                    八神：这里没我，粉丝散了吧    NaN                        本人男90后  2017年09月27日   NaN     NaN  http://i.youku.com/i/UMTU3ODUwODg5Ng==
                                     八极拳咋就成小日本的了？    NaN                        贫道一笑奈何  2017年09月24日   NaN     NaN  http://i.youku.com/i/UMTM3NzkyOTc1Mg==
                                      为什么红丸这么臭不要脸    NaN          微信用户1499872248864372  2017年09月24日   NaN     NaN  http://i.youku.com/i/UNDgwNTE4ODM0OA==
                                   来看 不知火舞 八神 大神的    NaN                       尼古拉斯VmV  2017年09月06日   NaN     NaN  http://i.youku.com/i/UNDg0NTc0NTE4NA==
                                      你看看拳皇漫画再制作啊    1.0               Swallow92556146  2017年08月22日   NaN     3.0  http://i.youku.com/i/UMzIxNTI4OTkxNg==
                                      八神庵应该弄的狂暴一些    NaN                       LOVE寵愛妳  2017年08月22日   NaN     NaN  http://i.youku.com/i/UMzc2MjgyNDYxMg==
                                     我昨天还在打这游戏来着。    1.0                          经唐三藏  2017年08月15日   NaN     NaN  http://i.youku.com/i/UNDgzMjEyNDk3Mg==
                              如果是94年 红丸 的衣服 不对！！~    NaN                          ni1c  2017年08月13日   NaN     2.0      http://i.youku.com/i/UMTE2Mjk4MzIw
                                     好激动啊！都是我偶像英雄    1.0                优酷用户4833406149  2017年08月13日   NaN     NaN  http://i.youku.com/i/UNDI5OTI1MzE0OA==
                              这是....动作捕捉还是手动K的？？？    NaN                         ギ簡、愛﹉  2017年08月03日   NaN     NaN      http://i.youku.com/i/UNjI4Mzc0MDU2
                                 SNK三个字出现时的音乐，很好！    1.0                      hyuhalim  2017年08月03日   NaN     NaN      http://i.youku.com/i/UMTM3OTIzNjAw
                                           画风不忍直视    NaN                        来点钱吧上帝  2017年09月23日   NaN     NaN  http://i.youku.com/i/UMjk2Njk1ODQwNA==
                                           一块钱五个币    NaN                      心跳加速2010  2017年09月21日   NaN     NaN      http://i.youku.com/i/UMjYyNjA3NjA0
                                         八神，电波，火神    1.0                淘宝用户5669979684  2017年08月29日   NaN     1.0  http://i.youku.com/i/UNDY3MTc1OTAwOA==
                                       3分中慢慢片尾...    NaN                           背凉席  2017年08月14日   NaN     1.0  http://i.youku.com/i/UMzE5Mjg3MTcyNA==
                                    怎么有种看本子的感觉。。。    NaN                    asdpojpasd  2017年12月27日   NaN     NaN  http://i.youku.com/i/UMzAzMzA5NTg4MA==
                                        SNK终于出动画了    NaN                优酷用户8560406213  2017年08月04日   NaN     NaN  http://i.youku.com/i/UNDY3NzQ0OTEzMg==
                                      需要诚意 希望越做越好    NaN                     never-han  2017年12月25日   NaN     NaN  http://i.youku.com/i/UMzIyNTUwNjY1Ng==
                                  有没有人觉得开车的那一段很眼熟    NaN                          唯一小龙  2017年12月16日   NaN     NaN  http://i.youku.com/i/UMTQ0ODI3Mjk4MA==
                                        ipad在哪切日语    NaN                   starier1994  2017年12月14日   NaN     NaN  http://i.youku.com/i/UNDUyNzU0OTg2MA==
                                       小时候经常打拳皇游戏    NaN                        招魂i呵呵哒  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMjkyMDU3MjUzNg==
                                      什么时候做合金弹头呀？    NaN          微信用户1504928504510240  2017年11月27日   NaN     NaN  http://i.youku.com/i/UNDk4MjU0NDA2OA==
                                            只看火舞胸    NaN                土豆用户_729512238  2017年11月21日   NaN     NaN  http://i.youku.com/i/UMjkxODA0ODk1Mg==
                                人物崩的有点大……照比游戏差了很多    NaN                     就这个好听的名字吧  2017年11月01日   NaN     NaN  http://i.youku.com/i/UMjg4MzkwNDQzNg==
                                      我觉得还行，看的蛮过瘾    NaN                          奕迅流东  2017年10月29日   NaN     NaN  http://i.youku.com/i/UNTI5MTU3NDgwMA==
                                      特瑞什么鬼？明明叫泰利    NaN                           单纯色  2017年10月18日   NaN     NaN      http://i.youku.com/i/UMzUyMTk1OTY=
                                       满满的国产动漫的臭味    NaN          优酷用户1462363814303641  2017年10月15日   NaN     NaN  http://i.youku.com/i/UMzYyNDQwMjcwMA==
                                       汉语配音听起来好别扭    NaN                     mochak126  2017年10月04日   NaN     NaN  http://i.youku.com/i/UMTQ2MTg3MTUyNA==
                                       小时候天天泡在游戏厅    NaN                        斯梯尔的乐乐  2017年09月25日   NaN     NaN  http://i.youku.com/i/UNDgwMTk0MDI3Ng==
                                   真是期待，，多少80后的梦想    NaN                       小朋77895  2017年09月21日   NaN     NaN  http://i.youku.com/i/UNTAxNDY3ODE0NA==
                                       长大之后才能真正体会    NaN                         陈冠鸿AA  2017年09月10日   NaN     2.0  http://i.youku.com/i/UNDc2MzI4NTQ4MA==
                                        听到这配音就阳痿了    NaN          微信用户1516631578708103  2018年01月27日   NaN     NaN  http://i.youku.com/i/UNTU0NTY0MzMwOA==
                                      人物好丑，改得不成样子    NaN         支付宝用户1477812615174266  2017年08月16日   NaN     1.0  http://i.youku.com/i/UNDEwMjY2MDM4OA==
                                 手游啥时候出 这破动画可没啥意思    1.0                     O改昵称已被使用O  2017年08月16日   NaN     3.0      http://i.youku.com/i/UNDU4MzIwMDA=
                                       国语配音简直惨不忍睹    NaN               此网名无法显示00220140  2017年08月04日   NaN     2.0  http://i.youku.com/i/UMjkwOTE4NjQ4OA==
                                       比原版动画差的有点多    NaN                         搬砖艺术家  2017年08月03日   NaN     NaN  http://i.youku.com/i/UMzI5MTA3NDc3Mg==
                                        配音和字幕不同步啊    NaN          微信用户1504283525885667  2017年10月19日   NaN     NaN  http://i.youku.com/i/UNDk2Mjc3Nzg0MA==
                               毁童年！！！毁童年！！！毁童年！！！    NaN                          丶逆永夜  2017年10月09日   NaN     NaN  http://i.youku.com/i/UMTMwMzMzMzIxNg==
                                        这动漫感觉毁了拳皇    NaN                    Smily-LuXi  2017年10月03日   NaN     NaN  http://i.youku.com/i/UMjg3MDk1NjgwOA==
                                        守护者不止需要实力    1.0                腾讯用户8823912709  2017年08月24日   NaN     1.0  http://i.youku.com/i/UNDkyNTI4ODE0NA==
                                        其实我连人都没认齐    1.0                腾讯用户6272165238  2017年08月18日   NaN     NaN  http://i.youku.com/i/UNDU2ODE3MzcwMA==
                                        吉斯做的太清新了吧    NaN                       张大伟1024  2017年08月16日   NaN     NaN  http://i.youku.com/i/UMTY2MjQ0MjAyNA==
                                       还行能看。来波订阅吧    NaN                        狂吼者333  2017年08月14日   NaN     1.0  http://i.youku.com/i/UMTMxMDU4NzgzMg==
                                        剧情跳转也太快了吧    NaN                  孩子脾气79743470  2017年08月14日   NaN     1.0  http://i.youku.com/i/UMzAyNDU5MTg2MA==
                                        看得我尴尬癌都犯了    NaN                          扼杀特瑞  2017年08月13日   NaN     1.0      http://i.youku.com/i/UNTIwMzUxMDYw
                                      不怕日本控告你侵权？？    NaN                          爺袭寡妇  2017年08月09日   (1)     1.0  http://i.youku.com/i/UMTM2NTIzMzUzNg==
                                    二阶堂先生不是个gay吗？    NaN                        蛋糕上的小树  2017年08月09日   NaN     NaN      http://i.youku.com/i/UNDgxNzM0MDIw
                                    这是那一版本的前传？97？    NaN                         转弯被驴踢  2017年08月03日   NaN     NaN  http://i.youku.com/i/UNDE4NjAyNTkxMg==
                                   可以好好的了解这款经典游戏了    NaN                        头套上没有嘴  2018年01月03日   NaN     NaN  http://i.youku.com/i/UNDA5MDgzMzE4OA==
                           一集20分钟，4分钟开头4分钟剧尾，我去😓    NaN                       Gandorz  2017年12月16日   NaN     NaN      http://i.youku.com/i/UNTk2OTY5MzUy
                                         龙膜 他t z1    NaN                微信用户7299934938  2017年08月18日   NaN     NaN  http://i.youku.com/i/UNDc1NDg3MTEyOA==
                                        飒ki咯King大    NaN                土豆用户_422458094  2017年08月13日   NaN     1.0  http://i.youku.com/i/UMTY4OTgzMjM3Ng==
大佬，，有日语版的啊//说到我最爱的街机格斗就是拳皇上学那会儿逃课出去打拳皇 动画感觉缺点什...    NaN                        男孩zone  2017年12月01日   NaN     NaN      http://i.youku.com/i/UNDQ0MjM2Mzg4
                                     人物形象有点猥琐。。。。    NaN               支付宝用户6436400082  2017年11月13日   NaN     NaN  http://i.youku.com/i/UNDg1OTA4MDM2MA==
                                 国产技术怎么还是没什么长进啊……    NaN                          Z花间错  2017年11月02日   NaN     NaN  http://i.youku.com/i/UMTMyNTY2NDc0OA==
                                    这开场动画不是97蛮？？？    NaN                 优酷用户765014332  2017年10月24日   NaN     NaN  http://i.youku.com/i/UMzA2MDA1NzMyOA==
                              超级讨厌h2m的广告，那是个什么鬼啊？    NaN                       添丁进口最招财  2017年10月14日   NaN     NaN  http://i.youku.com/i/UMTM4MDcwODE3Ng==
                                    制作组很用心，加油＾０＾~    NaN                      超级小坏蛋199  2017年10月11日   NaN     NaN  http://i.youku.com/i/UMTYzNDQ5NDI1Ng==
                                        哇，拳皇儿时的回忆    1.0                       1919108  2017年10月04日   NaN     NaN  http://i.youku.com/i/UMTgwMDE1NjE3Ng==
尽力了？这也是理由？//也有可能龙族工作室确实将你们喜欢的那个人搞毁了，但他们已经尽力了呀，...    NaN                     yu3127821  2017年09月23日   NaN     NaN      http://i.youku.com/i/UNTAwNjA4NDQ=
